Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Cluster
1555,1.3107991090377098,Male,Shorts,Clothing,-0.49675628720841675,Utah,S,Lavender,Winter,-1.4661406090749893,No,Standard,0.0,Yes,-0.5089234751555651,Cash,0.0,3
1556,-0.0702674525280143,Male,Shorts,Clothing,-0.5389818167329001,Ohio,S,Cyan,Winter,1.0473660519845072,No,Free Shipping,0.0,Yes,1.2909732979173763,Cash,0.0,1
1557,-0.0702674525280143,Male,Hoodie,Clothing,-0.11672652148806567,Alabama,M,Gold,Fall,-1.4661406090749893,No,Standard,0.0,Yes,0.04489091655918608,Credit Card,0.0,3
1558,-1.1225086422923753,Male,Backpack,Accessories,-1.087913700551185,South Dakota,L,Magenta,Fall,-0.3490265374929911,No,Next Day Air,0.0,Yes,0.5987053082739372,PayPal,0.0,1
1559,-0.5963880474101949,Male,Sunglasses,Accessories,0.6433330099526364,New Mexico,XL,Teal,Fall,-0.3490265374929911,No,Express,0.0,Yes,-0.09356268136950172,Credit Card,0.0,2
1560,-0.0702674525280143,Male,Scarf,Accessories,1.4456180709178221,Oregon,L,Beige,Fall,1.0473660519845072,No,Store Pickup,0.0,Yes,-0.16278948033384563,PayPal,0.0,0
1561,0.8504435885158017,Male,Hat,Accessories,1.0233627756729875,Oregon,M,Teal,Winter,0.0698912393502581,No,Free Shipping,0.0,Yes,-1.5473254596207235,Debit Card,0.0,0
1562,0.39008806799389373,Male,Scarf,Accessories,-0.9190115824532512,Mississippi,M,Indigo,Summer,0.0698912393502581,No,Standard,0.0,Yes,-1.6165522585850673,Bank Transfer,0.0,1
1563,-0.4648578986896497,Male,Scarf,Accessories,0.6433330099526364,Alabama,M,Purple,Winter,-0.7679443143362402,No,Next Day Air,0.0,Yes,-0.16278948033384563,Venmo,0.0,2
1564,1.5738594064788,Male,Pants,Clothing,-0.6656584053063506,Kansas,M,Teal,Fall,0.7680875340890072,No,Next Day Air,0.0,Yes,-1.201191464799004,Cash,0.0,3
1565,-1.4513340140937383,Male,Backpack,Accessories,-1.1301392300756683,California,XL,Turquoise,Summer,1.0473660519845072,No,Next Day Air,0.0,Yes,0.3217981124165617,Debit Card,0.0,1
1566,0.9162086628760744,Male,Sunglasses,Accessories,1.4033925413933386,Idaho,L,Peach,Fall,0.6284482751412579,No,Free Shipping,0.0,Yes,1.567880493774752,PayPal,0.0,0
1567,0.2585579192733486,Male,Sneakers,Footwear,1.6567457185402394,Wyoming,S,Green,Winter,-1.0472228322317403,No,Free Shipping,0.0,Yes,-0.3012430782625334,Cash,0.0,2
1568,-0.9252134192115578,Male,Backpack,Accessories,-1.1301392300756683,Minnesota,M,Turquoise,Spring,0.48880901619350725,No,Standard,0.0,Yes,-1.13196466583466,Cash,0.0,1
1569,0.4558531423541663,Male,Sneakers,Footwear,0.6855585394771199,Washington,L,Yellow,Spring,1.1870053109322565,No,Store Pickup,0.0,Yes,-1.201191464799004,Debit Card,0.0,0
1570,-1.5828641628142834,Male,Skirt,Clothing,0.13662665565883503,Hawaii,M,Orange,Summer,-1.18686209117949,No,Standard,0.0,Yes,0.2525713134522178,Debit Card,0.0,2
1571,-0.9252134192115578,Male,Pants,Clothing,-0.7923349938798009,Missouri,L,Brown,Winter,1.4662838288277562,No,Next Day Air,0.0,Yes,-1.5473254596207235,Bank Transfer,0.0,1
1572,-1.056743567932103,Male,Jewelry,Accessories,1.1922648937709215,Colorado,L,Silver,Winter,1.0473660519845072,No,Next Day Air,0.0,Yes,-0.9935110679059724,Bank Transfer,0.0,2
1573,-0.4648578986896497,Male,Skirt,Clothing,1.3611670118688552,Washington,L,White,Summer,-0.488665796440741,No,2-Day Shipping,0.0,Yes,-0.647377073084253,Debit Card,0.0,2
1574,-0.5306229730499223,Male,T-shirt,Clothing,-1.2145902891246352,North Dakota,L,Indigo,Summer,0.7680875340890072,No,2-Day Shipping,0.0,Yes,-0.024335882405157817,Debit Card,0.0,1
1575,-1.7143943115348286,Male,Skirt,Clothing,-1.467943466271536,Minnesota,S,Magenta,Spring,0.6284482751412579,No,Free Shipping,0.0,Yes,0.4602517103452495,PayPal,0.0,1
1576,0.5216182167144389,Male,Shirt,Clothing,-1.3412668776980856,California,M,Turquoise,Spring,-0.20938727854524114,No,Next Day Air,0.0,Yes,0.18334451448787387,Cash,0.0,3
1577,0.7846785141555291,Male,Dress,Clothing,0.6433330099526364,Michigan,M,White,Spring,-0.06974801959749122,No,2-Day Shipping,0.0,Yes,0.737158906202625,PayPal,0.0,0
1578,1.5738594064788,Male,Boots,Footwear,-1.087913700551185,Delaware,S,Olive,Spring,0.349169757245758,No,Standard,0.0,Yes,-1.2704182637633479,Venmo,0.0,3
1579,1.1792689603171647,Male,Pants,Clothing,1.5722946594912726,California,S,Maroon,Winter,1.6059230877755069,No,2-Day Shipping,0.0,Yes,-1.6165522585850673,PayPal,0.0,0
1580,-0.5963880474101949,Male,Jacket,Outerwear,0.8544606575750537,Oklahoma,M,Violet,Summer,-0.9075835732839902,No,Free Shipping,0.0,Yes,-1.339645062727692,Bank Transfer,0.0,2
1581,1.3765641833979823,Male,Sneakers,Footwear,0.47443089185470266,North Dakota,L,Cyan,Summer,-0.06974801959749122,No,Standard,0.0,Yes,0.3217981124165617,Cash,0.0,0
1582,1.6396244808390728,Male,Jewelry,Accessories,0.7277840690016033,Ohio,L,Teal,Fall,0.6284482751412579,No,Free Shipping,0.0,Yes,1.429426895846064,Cash,0.0,0
1583,-1.056743567932103,Male,Belt,Accessories,-0.7923349938798009,Hawaii,L,Red,Spring,-1.745419126970489,No,Next Day Air,0.0,Yes,0.9448393030956567,Cash,0.0,3
1584,-0.4648578986896497,Male,Scarf,Accessories,1.3611670118688552,Maryland,XL,Yellow,Summer,0.7680875340890072,No,Next Day Air,0.0,Yes,-1.201191464799004,Venmo,0.0,2
1585,-0.20179760124855944,Male,Blouse,Clothing,1.4878436004423055,Hawaii,S,Silver,Spring,-0.9075835732839902,No,Store Pickup,0.0,Yes,1.429426895846064,Credit Card,0.0,2
1586,-0.4648578986896497,Male,Sweater,Clothing,-1.467943466271536,Alabama,M,Charcoal,Fall,-1.0472228322317403,No,Next Day Air,0.0,Yes,1.0140661020600008,Debit Card,0.0,3
1587,-1.2540387910129207,Male,Boots,Footwear,0.7277840690016033,Oklahoma,M,Purple,Fall,0.349169757245758,No,Express,0.0,Yes,-0.3012430782625334,Bank Transfer,0.0,2
1588,-0.20179760124855944,Male,Socks,Clothing,1.6567457185402394,Alabama,M,Beige,Summer,-0.3490265374929911,No,Free Shipping,0.0,Yes,0.5294785093095933,Credit Card,0.0,2
1589,0.2585579192733486,Male,Belt,Accessories,-1.5101689957960194,Vermont,L,Cyan,Winter,-0.7679443143362402,No,Next Day Air,0.0,Yes,-1.5473254596207235,Venmo,0.0,3
1590,-0.13603252688828688,Male,Sneakers,Footwear,0.5166564213791861,Ohio,M,Silver,Summer,-1.4661406090749893,No,Store Pickup,0.0,Yes,1.567880493774752,Cash,0.0,3
1591,0.653148365434984,Male,Jeans,Clothing,0.8544606575750537,Wisconsin,S,Pink,Winter,-1.0472228322317403,No,Free Shipping,0.0,Yes,-1.201191464799004,PayPal,0.0,2
1592,-1.7143943115348286,Male,Skirt,Clothing,1.6989712480647228,South Dakota,L,Gold,Winter,-1.18686209117949,No,Next Day Air,0.0,Yes,-0.09356268136950172,PayPal,0.0,2
1593,0.7846785141555291,Male,Shoes,Footwear,0.9811372461485041,Iowa,M,Cyan,Summer,-0.628305055388491,No,Free Shipping,0.0,Yes,-1.0627378668703162,Bank Transfer,0.0,2
1594,1.113503885956892,Male,Dress,Clothing,1.4878436004423055,Maryland,M,Black,Spring,1.6059230877755069,No,2-Day Shipping,0.0,Yes,-0.024335882405157817,Bank Transfer,0.0,0
1595,-0.267562675608832,Male,Handbag,Accessories,-0.7923349938798009,Colorado,XL,Charcoal,Summer,-0.06974801959749122,No,Store Pickup,0.0,Yes,-1.5473254596207235,Cash,0.0,1
1596,-0.6621531217704675,Male,Backpack,Accessories,-1.0456881710267014,Wisconsin,S,Magenta,Spring,-0.3490265374929911,No,Standard,0.0,Yes,1.3602000968817203,Debit Card,0.0,1
1597,-0.13603252688828688,Male,Jewelry,Accessories,-1.2568158186491187,Mississippi,S,Pink,Fall,1.326644569880007,No,Store Pickup,0.0,Yes,-0.7166038720485969,Debit Card,0.0,1
1598,-0.0702674525280143,Male,Hat,Accessories,-1.6368455843694698,Mississippi,XL,Maroon,Winter,-1.6057798680227393,No,Store Pickup,0.0,Yes,0.5987053082739372,Bank Transfer,0.0,3
1599,0.192792844913076,Male,Jewelry,Accessories,1.065588305197471,California,M,Teal,Fall,0.48880901619350725,No,Express,0.0,Yes,-0.3012430782625334,Venmo,0.0,0
1600,0.2585579192733486,Male,Shirt,Clothing,-0.24340311006151602,Delaware,M,Orange,Winter,-1.32650135012724,No,2-Day Shipping,0.0,Yes,-0.23201627929818952,Debit Card,0.0,3
1601,-1.5828641628142834,Male,Boots,Footwear,-1.4257179367470525,Montana,S,Yellow,Spring,1.326644569880007,No,Next Day Air,0.0,Yes,-0.09356268136950172,PayPal,0.0,1
1602,1.3765641833979823,Male,Shirt,Clothing,-0.03227546243909876,Indiana,XL,Red,Spring,-1.18686209117949,No,Store Pickup,0.0,Yes,0.5294785093095933,Credit Card,0.0,3
1603,0.653148365434984,Male,Sunglasses,Accessories,-0.49675628720841675,West Virginia,S,Charcoal,Winter,-1.32650135012724,No,Free Shipping,0.0,Yes,-0.8550574699772846,Venmo,0.0,3
1604,-1.3855689397334658,Male,Shorts,Clothing,1.614520189015756,Iowa,L,Black,Summer,0.7680875340890072,No,Next Day Air,0.0,Yes,-0.578150274119909,Debit Card,0.0,2
1605,-1.7143943115348286,Male,Sweater,Clothing,1.3611670118688552,Maine,M,White,Summer,1.4662838288277562,No,2-Day Shipping,0.0,Yes,-0.024335882405157817,Credit Card,0.0,0
1606,1.7053895551993452,Male,Belt,Accessories,-0.5812073462573836,Connecticut,M,Lavender,Winter,-0.488665796440741,No,Next Day Air,0.0,Yes,-0.7166038720485969,Credit Card,0.0,3
1607,0.7189134397952566,Male,T-shirt,Clothing,-1.6368455843694698,Kansas,S,White,Spring,0.7680875340890072,No,Standard,0.0,Yes,-1.4780986606563795,PayPal,0.0,1
1608,0.32432299363362116,Male,Shorts,Clothing,0.5166564213791861,Vermont,S,Gray,Fall,-1.4661406090749893,No,Free Shipping,0.0,Yes,1.2217464989530324,Debit Card,0.0,3
1609,-1.188273716652648,Male,Sandals,Footwear,-0.07450099196358222,Nebraska,XL,Cyan,Fall,1.1870053109322565,No,Next Day Air,0.0,Yes,-0.9242842689416285,Bank Transfer,0.0,1
1610,-0.72791819613074,Male,Shirt,Clothing,1.4033925413933386,Nevada,S,Brown,Fall,0.48880901619350725,No,Standard,0.0,Yes,-1.5473254596207235,Venmo,0.0,2
1611,-1.5828641628142834,Male,Socks,Clothing,-1.2145902891246352,Tennessee,L,Purple,Spring,-0.488665796440741,No,2-Day Shipping,0.0,Yes,-1.6857790575494114,PayPal,0.0,1
1612,-0.20179760124855944,Male,Pants,Clothing,-1.4257179367470525,Arkansas,L,Yellow,Winter,1.0473660519845072,No,Next Day Air,0.0,Yes,-1.339645062727692,Debit Card,0.0,1
1613,-1.7143943115348286,Male,Skirt,Clothing,0.3477543032812523,Wisconsin,M,Indigo,Summer,0.9077267930367577,No,Standard,0.0,Yes,0.04489091655918608,Venmo,0.0,1
1614,-1.188273716652648,Male,Jewelry,Accessories,-1.2145902891246352,Illinois,S,Black,Summer,0.349169757245758,No,Next Day Air,0.0,Yes,-1.339645062727692,Credit Card,0.0,1
1615,-0.9252134192115578,Male,T-shirt,Clothing,-0.7923349938798009,Kansas,S,Gray,Summer,-0.488665796440741,No,Free Shipping,0.0,Yes,-0.23201627929818952,Cash,0.0,1
1616,1.3107991090377098,Male,Jewelry,Accessories,0.09440112613435159,New York,M,Indigo,Fall,-0.7679443143362402,No,Standard,0.0,Yes,1.3602000968817203,Cash,0.0,3
1617,-1.188273716652648,Male,Hat,Accessories,-0.7923349938798009,Colorado,M,Green,Spring,-0.488665796440741,No,Standard,0.0,Yes,1.7063340917034397,Cash,0.0,1
1618,-0.0702674525280143,Male,Blouse,Clothing,0.1788521851833185,Wisconsin,M,Peach,Winter,0.7680875340890072,No,Standard,0.0,Yes,1.7063340917034397,Credit Card,0.0,0
1619,1.2450340346774371,Male,Sandals,Footwear,0.5166564213791861,Michigan,L,Purple,Summer,1.745562346723256,No,Standard,0.0,Yes,0.9448393030956567,Debit Card,0.0,0
1620,0.8504435885158017,Male,Handbag,Accessories,0.7700095985260867,Hawaii,L,Beige,Winter,-0.3490265374929911,No,Store Pickup,0.0,Yes,1.7063340917034397,Venmo,0.0,0
1621,-1.2540387910129207,Male,Hat,Accessories,-0.5389818167329001,Virginia,M,Charcoal,Winter,-0.9075835732839902,No,2-Day Shipping,0.0,Yes,0.11411771552352998,PayPal,0.0,2
1622,1.5738594064788,Male,Scarf,Accessories,-0.5812073462573836,Ohio,L,Gray,Summer,0.20953049829800802,No,2-Day Shipping,0.0,Yes,0.8756125041313129,Debit Card,0.0,3
1623,-0.8594483448512852,Male,Shorts,Clothing,-0.707883934830834,Missouri,S,Brown,Winter,0.349169757245758,No,Store Pickup,0.0,Yes,0.806385705166969,Bank Transfer,0.0,1
1624,1.3107991090377098,Male,Backpack,Accessories,-0.07450099196358222,Indiana,M,Cyan,Summer,-0.3490265374929911,No,Next Day Air,0.0,Yes,1.7063340917034397,Debit Card,0.0,3
1625,-0.39909282432937715,Male,Sweater,Clothing,-1.1723647596001519,Florida,M,White,Winter,-0.20938727854524114,No,Free Shipping,0.0,Yes,1.0140661020600008,PayPal,0.0,1
1626,-0.6621531217704675,Male,Skirt,Clothing,-0.6234328757818671,Minnesota,L,Beige,Winter,-1.0472228322317403,No,Next Day Air,0.0,Yes,-1.5473254596207235,PayPal,0.0,2
1627,-0.7936832704910126,Male,Sneakers,Footwear,-1.0456881710267014,Nevada,L,Orange,Summer,-1.6057798680227393,No,Next Day Air,0.0,Yes,1.3602000968817203,Credit Card,0.0,3
1628,1.6396244808390728,Male,Sunglasses,Accessories,-1.6368455843694698,Maine,M,Olive,Winter,-1.18686209117949,No,Next Day Air,0.0,Yes,-1.201191464799004,Credit Card,0.0,3
1629,0.06126269619253086,Male,Dress,Clothing,0.1788521851833185,Massachusetts,S,Teal,Winter,-0.9075835732839902,No,Next Day Air,0.0,Yes,-1.2704182637633479,Cash,0.0,2
1630,-0.5963880474101949,Male,Blouse,Clothing,1.1922648937709215,North Dakota,S,Silver,Spring,-0.628305055388491,No,Next Day Air,0.0,Yes,-0.8550574699772846,Venmo,0.0,2
1631,1.2450340346774371,Male,Shoes,Footwear,-0.49675628720841675,New Jersey,M,Gold,Summer,-1.18686209117949,No,Store Pickup,0.0,Yes,0.2525713134522178,Venmo,0.0,3
1632,1.3765641833979823,Male,Sweater,Clothing,-1.003462641502218,Indiana,L,Violet,Summer,0.20953049829800802,No,2-Day Shipping,0.0,Yes,-1.2704182637633479,Bank Transfer,0.0,3
1633,-0.5963880474101949,Male,Gloves,Accessories,-1.3412668776980856,Oregon,S,White,Summer,1.326644569880007,No,2-Day Shipping,0.0,Yes,1.7063340917034397,Debit Card,0.0,1
1634,0.653148365434984,Male,Socks,Clothing,0.8544606575750537,North Dakota,M,Peach,Spring,0.9077267930367577,No,2-Day Shipping,0.0,Yes,0.5294785093095933,Debit Card,0.0,0
1635,-1.056743567932103,Male,Coat,Outerwear,-1.552394525320503,South Carolina,S,Orange,Summer,-0.20938727854524114,No,Store Pickup,0.0,Yes,0.3217981124165617,Cash,0.0,1
1636,1.5738594064788,Male,Sunglasses,Accessories,-1.5101689957960194,North Carolina,L,Violet,Summer,-0.7679443143362402,No,Standard,0.0,Yes,1.0140661020600008,Cash,0.0,3
1637,0.9162086628760744,Male,Boots,Footwear,-1.5946200548449863,North Dakota,L,Green,Fall,0.349169757245758,No,Free Shipping,0.0,Yes,1.6371072927390957,Cash,0.0,3
1638,-0.5963880474101949,Male,Dress,Clothing,-1.6368455843694698,Massachusetts,M,Peach,Spring,-0.3490265374929911,No,Next Day Air,0.0,Yes,0.4602517103452495,Venmo,0.0,1
1639,1.5738594064788,Male,Jacket,Outerwear,-0.37007969863496637,Tennessee,M,Black,Spring,1.1870053109322565,No,Free Shipping,0.0,Yes,-0.5089234751555651,Venmo,0.0,0
1640,-0.20179760124855944,Male,Gloves,Accessories,0.22107771470780194,Missouri,L,Blue,Summer,-0.628305055388491,No,Free Shipping,0.0,Yes,1.7063340917034397,PayPal,0.0,3
1641,1.3765641833979823,Male,Scarf,Accessories,-0.37007969863496637,Tennessee,S,Magenta,Spring,0.349169757245758,No,2-Day Shipping,0.0,Yes,-0.8550574699772846,PayPal,0.0,3
1642,0.39008806799389373,Male,Hoodie,Clothing,-1.1723647596001519,Colorado,L,Violet,Summer,-0.488665796440741,No,Free Shipping,0.0,Yes,-1.6857790575494114,Bank Transfer,0.0,3
1643,-1.7143943115348286,Male,Coat,Outerwear,0.43220536233021917,Mississippi,M,Beige,Spring,0.6284482751412579,No,Store Pickup,0.0,Yes,-0.647377073084253,PayPal,0.0,2
1644,-0.39909282432937715,Male,Scarf,Accessories,0.7277840690016033,Ohio,L,Pink,Summer,0.20953049829800802,No,2-Day Shipping,0.0,Yes,-1.339645062727692,PayPal,0.0,2
1645,1.5738594064788,Male,Coat,Outerwear,1.2767159528198884,North Carolina,S,Beige,Summer,0.20953049829800802,No,Next Day Air,0.0,Yes,-0.3012430782625334,Debit Card,0.0,0
1646,0.5873832910747114,Male,Scarf,Accessories,-1.003462641502218,Ohio,L,Green,Summer,-1.32650135012724,No,Standard,0.0,Yes,0.737158906202625,Venmo,0.0,3
1647,0.9162086628760744,Male,Handbag,Accessories,0.7277840690016033,Nebraska,S,Silver,Summer,-0.06974801959749122,No,Standard,0.0,Yes,-0.3704698772268773,Bank Transfer,0.0,0
1648,-0.6621531217704675,Male,Boots,Footwear,0.7700095985260867,Hawaii,M,Purple,Summer,1.6059230877755069,No,Store Pickup,0.0,Yes,-1.201191464799004,Debit Card,0.0,0
1649,-0.5306229730499223,Male,Pants,Clothing,0.3899798328057357,Oklahoma,M,Gray,Summer,-1.6057798680227393,No,Express,0.0,Yes,-0.23201627929818952,Credit Card,0.0,2
1650,0.9162086628760744,Male,T-shirt,Clothing,0.13662665565883503,Wisconsin,M,White,Summer,1.6059230877755069,No,Free Shipping,0.0,Yes,-1.5473254596207235,Credit Card,0.0,0
1651,1.0477388115966195,Male,Scarf,Accessories,-1.003462641502218,Arkansas,M,Silver,Winter,-0.488665796440741,No,Next Day Air,0.0,Yes,1.429426895846064,Credit Card,0.0,3
1652,0.981973737236347,Male,Coat,Outerwear,0.8544606575750537,Texas,M,Blue,Winter,0.20953049829800802,No,Standard,0.0,Yes,1.1525196999886884,Debit Card,0.0,0
1653,1.3765641833979823,Male,Sweater,Clothing,-1.0456881710267014,New Mexico,M,Orange,Summer,0.349169757245758,No,Next Day Air,0.0,Yes,-1.6857790575494114,Bank Transfer,0.0,3
1654,-0.8594483448512852,Male,Belt,Accessories,1.4033925413933386,Colorado,L,Silver,Winter,-1.0472228322317403,No,2-Day Shipping,0.0,Yes,0.2525713134522178,Debit Card,0.0,2
1655,-0.0702674525280143,Male,Belt,Accessories,-1.467943466271536,Indiana,L,Gray,Spring,-1.6057798680227393,No,Store Pickup,0.0,Yes,-0.7858306710129407,Credit Card,0.0,3
1656,-0.4648578986896497,Male,Sweater,Clothing,0.8966861870995372,Arizona,L,Gold,Spring,-0.7679443143362402,No,Next Day Air,0.0,Yes,-1.4780986606563795,PayPal,0.0,2
1657,-1.517099088454011,Male,Blouse,Clothing,-0.7501094643553174,Indiana,L,Brown,Spring,-1.6057798680227393,No,2-Day Shipping,0.0,Yes,1.0832929010243446,PayPal,0.0,2
1658,1.6396244808390728,Male,Skirt,Clothing,-1.003462641502218,Indiana,L,Turquoise,Spring,-0.7679443143362402,No,Store Pickup,0.0,Yes,-1.4780986606563795,Debit Card,0.0,3
1659,-0.7936832704910126,Male,Jewelry,Accessories,0.2633032442322854,Alaska,S,Pink,Spring,0.48880901619350725,No,Store Pickup,0.0,Yes,1.498653694810408,Cash,0.0,0
1660,0.5873832910747114,Male,Gloves,Accessories,-0.9612371119777346,Utah,M,Black,Fall,0.20953049829800802,No,Next Day Air,0.0,Yes,1.2909732979173763,Venmo,0.0,3
1661,0.981973737236347,Male,T-shirt,Clothing,-0.6234328757818671,Louisiana,L,Yellow,Winter,0.48880901619350725,No,Standard,0.0,Yes,0.806385705166969,Venmo,0.0,3
1662,1.3107991090377098,Male,Gloves,Accessories,1.1078138347219546,Iowa,S,Beige,Summer,-1.4661406090749893,No,2-Day Shipping,0.0,Yes,-0.3012430782625334,Debit Card,0.0,3
1663,1.2450340346774371,Male,Sunglasses,Accessories,-1.5101689957960194,New Mexico,M,Olive,Winter,1.1870053109322565,No,Free Shipping,0.0,Yes,1.429426895846064,Debit Card,0.0,3
1664,-0.0702674525280143,Male,Shirt,Clothing,-1.5946200548449863,Maine,XL,Gold,Summer,-0.3490265374929911,No,Standard,0.0,Yes,-1.6857790575494114,Cash,0.0,1
1665,-1.6486292371745561,Male,Handbag,Accessories,-0.2856286395859995,Minnesota,M,Purple,Spring,1.745562346723256,No,Next Day Air,0.0,Yes,0.6679321072382811,PayPal,0.0,1
1666,-0.267562675608832,Male,Jacket,Outerwear,-0.7923349938798009,New Mexico,L,Pink,Fall,-0.488665796440741,No,Next Day Air,0.0,Yes,1.6371072927390957,Venmo,0.0,3
1667,0.4558531423541663,Male,Skirt,Clothing,0.1788521851833185,Arkansas,M,Blue,Summer,-0.9075835732839902,No,Store Pickup,0.0,Yes,1.498653694810408,PayPal,0.0,3
1668,0.4558531423541663,Male,Handbag,Accessories,-0.8345605234042843,Oklahoma,L,Brown,Winter,-0.488665796440741,No,2-Day Shipping,0.0,Yes,-0.09356268136950172,Bank Transfer,0.0,3
1669,1.442329257758255,Male,Blouse,Clothing,-1.1301392300756683,Utah,L,Charcoal,Summer,0.349169757245758,No,Standard,0.0,Yes,0.18334451448787387,Debit Card,0.0,3
1670,-0.13603252688828688,Male,T-shirt,Clothing,-0.03227546243909876,Wisconsin,L,Maroon,Winter,-1.4661406090749893,No,Store Pickup,0.0,Yes,-0.23201627929818952,Bank Transfer,0.0,2
1671,-1.4513340140937383,Male,Pants,Clothing,0.5588819509036695,Utah,L,Cyan,Fall,-0.20938727854524114,No,Free Shipping,0.0,Yes,-0.3704698772268773,Cash,0.0,2
1672,-0.8594483448512852,Male,Hoodie,Clothing,-1.5946200548449863,Utah,M,Olive,Winter,0.349169757245758,No,Free Shipping,0.0,Yes,-0.024335882405157817,Bank Transfer,0.0,1
1673,-1.7143943115348286,Male,Boots,Footwear,0.5588819509036695,South Carolina,L,Gold,Fall,0.0698912393502581,No,Free Shipping,0.0,Yes,-0.7166038720485969,Venmo,0.0,2
1674,-1.517099088454011,Male,Blouse,Clothing,0.09440112613435159,Hawaii,M,Violet,Fall,-0.488665796440741,No,Next Day Air,0.0,Yes,1.6371072927390957,Venmo,0.0,2
1675,-0.5963880474101949,Male,Coat,Outerwear,-0.1589520510125491,Alaska,M,Peach,Winter,-0.7679443143362402,No,Free Shipping,0.0,Yes,-1.0627378668703162,Debit Card,0.0,2
1676,-0.5963880474101949,Male,Pants,Clothing,1.2767159528198884,Colorado,M,Beige,Spring,1.326644569880007,No,Next Day Air,0.0,Yes,-0.3012430782625334,Credit Card,0.0,0
1677,-1.1225086422923753,Male,Sunglasses,Accessories,-0.6656584053063506,West Virginia,M,Cyan,Winter,-0.9075835732839902,No,Next Day Air,0.0,Yes,0.5987053082739372,Bank Transfer,0.0,2
1678,1.3765641833979823,Male,Jeans,Clothing,-1.0456881710267014,Oregon,L,Silver,Summer,-0.628305055388491,No,Next Day Air,0.0,No,1.0832929010243446,Debit Card,0.0,3
1679,-0.20179760124855944,Male,Pants,Clothing,0.47443089185470266,Ohio,S,Magenta,Summer,1.4662838288277562,No,2-Day Shipping,0.0,No,0.3217981124165617,Venmo,0.0,0
1680,1.0477388115966195,Male,Dress,Clothing,-0.32785416911048293,Massachusetts,S,Black,Fall,1.0473660519845072,No,Next Day Air,0.0,No,-0.09356268136950172,Debit Card,0.0,0
1681,1.113503885956892,Male,Shoes,Footwear,-0.9612371119777346,Louisiana,M,Olive,Summer,-0.488665796440741,No,Store Pickup,0.0,No,-1.339645062727692,Credit Card,0.0,3
1682,-1.3198038653731932,Male,Sneakers,Footwear,1.4878436004423055,Virginia,L,Green,Winter,-0.06974801959749122,No,2-Day Shipping,0.0,No,-0.7858306710129407,Credit Card,0.0,2
1683,1.3765641833979823,Male,Socks,Clothing,1.5722946594912726,New York,M,Yellow,Fall,1.6059230877755069,No,2-Day Shipping,0.0,No,0.806385705166969,Credit Card,0.0,0
1684,-1.3855689397334658,Male,Coat,Outerwear,-0.11672652148806567,Arkansas,S,Lavender,Spring,-0.3490265374929911,No,Next Day Air,0.0,No,0.806385705166969,Venmo,0.0,2
1685,-0.9252134192115578,Male,Shirt,Clothing,1.4033925413933386,New Mexico,M,Indigo,Spring,1.1870053109322565,No,Standard,0.0,No,0.18334451448787387,PayPal,0.0,0
1686,-0.72791819613074,Male,Blouse,Clothing,-0.49675628720841675,Minnesota,M,Pink,Winter,1.1870053109322565,No,Standard,0.0,No,1.2217464989530324,PayPal,0.0,1
1687,-1.4513340140937383,Male,Gloves,Accessories,0.6433330099526364,Illinois,L,Red,Fall,0.6284482751412579,No,Store Pickup,0.0,No,-0.024335882405157817,Cash,0.0,2
1688,1.5080943321185274,Male,Skirt,Clothing,0.43220536233021917,Georgia,S,Magenta,Winter,-0.06974801959749122,No,Free Shipping,0.0,No,-1.4780986606563795,PayPal,0.0,0
1689,-1.056743567932103,Male,Handbag,Accessories,-1.4257179367470525,Mississippi,S,Peach,Winter,-1.0472228322317403,No,Next Day Air,0.0,No,-0.8550574699772846,Venmo,0.0,1
1690,-0.7936832704910126,Male,Shirt,Clothing,0.5588819509036695,North Carolina,L,Turquoise,Winter,1.1870053109322565,No,Store Pickup,0.0,No,0.4602517103452495,Bank Transfer,0.0,0
1691,-0.267562675608832,Male,Coat,Outerwear,-1.2568158186491187,Nevada,M,Black,Summer,-0.7679443143362402,No,Free Shipping,0.0,No,-1.6857790575494114,Cash,0.0,1
1692,1.3107991090377098,Male,Shoes,Footwear,0.05217559660986814,Connecticut,L,Blue,Summer,-0.3490265374929911,No,Next Day Air,0.0,No,-1.4780986606563795,Cash,0.0,3
1693,0.7846785141555291,Male,Handbag,Accessories,0.6433330099526364,Utah,M,Beige,Winter,-1.6057798680227393,No,Standard,0.0,No,0.5294785093095933,Cash,0.0,3
1694,1.2450340346774371,Male,Jacket,Outerwear,1.1922648937709215,Tennessee,XL,Olive,Fall,1.6059230877755069,No,Standard,0.0,No,1.3602000968817203,Bank Transfer,0.0,0
1695,-1.5828641628142834,Male,Shirt,Clothing,0.30552877375676885,Mississippi,M,Turquoise,Summer,-1.4661406090749893,No,Express,0.0,No,-0.3704698772268773,Debit Card,0.0,2
1696,0.653148365434984,Male,Hat,Accessories,1.4878436004423055,Nebraska,S,Yellow,Fall,1.326644569880007,No,2-Day Shipping,0.0,No,-1.6857790575494114,PayPal,0.0,0
1697,-0.8594483448512852,Male,Sunglasses,Accessories,0.3899798328057357,West Virginia,S,Turquoise,Spring,0.349169757245758,No,Free Shipping,0.0,No,-1.2704182637633479,Credit Card,0.0,2
